lot_frontage,overall_qual,mas_vnr_area,exter_qual,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,total_bsmt_sf,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_type,garage_finish,garage_cars,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,fence,log_saleprice,yrs_since_year_remod_add,yrs_since_year_built,log_lot_area,ms_zoning_rm,ms_zoning_others,lot_shape_reg,lot_shape_others,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_idotrr,neighborhood_mitchel,neighborhood_names,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_others,roof_style_hip,roof_style_others,exterior_1st_hdboard,exterior_1st_metalsd,exterior_1st_plywood,exterior_1st_vinylsd,exterior_1st_wd_sdng,exterior_1st_others,mas_vnr_type_none,mas_vnr_type_others,foundation_cblock,foundation_pconc,foundation_others,ms_subclass_30,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_80,ms_subclass_120,ms_subclass_160,ms_subclass_others
72.0,5,153.0,3,4,3,3,6,535.0,782.0,5,1,810,0,810,1.0,1,0,3,4,0,1,1,2.0,2,0,0,0,3,11.77528972943772,49,50,9.289151552400472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
34.0,6,135.0,4,4,3,3,5,900.0,1306.0,5,1,1306,0,1306,1.0,2,0,4,5,1,5,2,2.0,2,170,63,0,0,12.185869938212655,16,16,8.59062950948942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
50.0,5,0.0,3,3,3,3,4,116.0,720.0,1,0,803,0,803,0.0,1,0,3,5,0,1,1,2.0,2,0,0,244,0,11.37366339763672,71,80,8.517193191416238,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
55.0,5,0.0,3,2,3,1,3,910.0,910.0,3,1,910,525,1435,1.0,1,0,3,6,0,1,1,1.0,2,0,33,0,0,11.761736763033015,71,71,9.068085324395312,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
85.0,6,119.0,3,4,3,1,5,790.0,1542.0,3,1,2073,0,2073,1.0,2,0,3,7,2,5,1,2.0,2,349,0,0,3,12.254862809699606,33,43,9.486076373409563,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
75.93719214069898,6,480.0,3,3,3,2,3,297.0,854.0,3,1,1096,895,1991,0.0,1,1,3,7,1,1,1,2.0,2,0,0,19,0,12.301382825334498,71,89,9.330343164370879,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
60.0,4,0.0,3,4,3,1,4,442.0,1067.0,3,1,1067,0,1067,0.0,2,0,4,4,0,5,1,2.0,2,290,0,0,0,11.759785542901755,26,71,9.169518377455928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
120.0,5,0.0,3,3,2,1,4,130.0,680.0,5,1,680,494,1174,0.0,1,0,4,6,1,1,1,2.0,2,116,26,40,3,11.813030057420567,15,121,9.104979856318357,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
74.0,4,0.0,3,4,3,1,5,1383.0,1680.0,4,1,1689,0,1689,1.0,2,0,3,6,1,5,1,2.0,2,428,120,0,0,12.339291489316397,30,30,9.2093398716426,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50.0,6,0.0,3,3,4,1,4,452.0,608.0,3,1,608,524,1132,1.0,1,0,3,5,0,1,1,1.0,2,0,0,128,3,11.805595078933049,71,82,8.699514748210191,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
85.0,6,244.0,3,3,3,1,3,773.0,1008.0,3,1,1024,0,1024,1.0,1,0,4,5,2,5,1,1.0,2,0,0,0,0,11.967180737247824,65,65,9.262268464836541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77.2120186671897,8,372.0,4,4,3,1,6,624.0,1173.0,5,1,1215,1017,2232,1.0,2,1,4,8,1,5,2,2.0,2,173,165,0,0,12.481998382283352,27,28,9.366660126231137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
79.75372972518504,6,310.0,4,4,3,1,4,678.0,1440.0,5,1,1440,0,1440,0.0,2,0,4,7,1,5,3,2.0,2,0,0,99,0,12.116694834378958,40,40,9.437157168656688,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
102.87083486211476,6,260.0,4,4,3,1,6,808.0,880.0,5,1,1680,0,1680,1.0,2,0,4,5,1,5,3,2.0,2,292,44,0,0,12.310432660854417,14,33,9.98483709823245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77.0,5,0.0,3,4,3,1,1,0.0,1092.0,5,1,1092,0,1092,0.0,1,0,3,5,0,0,0,0.0,2,0,52,0,0,11.891361900690473,13,14,9.135401285311689,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90.0,5,0.0,3,3,3,1,3,338.0,1559.0,4,1,1559,0,1559,1.0,1,0,3,5,0,1,1,2.0,2,0,116,230,2,11.941455846009388,48,73,8.99961934066053,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
129.0,9,66.0,4,5,3,3,6,1447.0,1980.0,5,1,1980,0,1980,1.0,2,0,5,8,1,5,3,3.0,2,194,45,0,0,12.66032791780777,16,17,9.725377116513638,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80.0,8,473.0,4,4,3,1,6,986.0,1470.0,4,1,1470,1160,2630,1.0,2,1,4,8,1,5,3,3.0,2,0,66,0,0,12.66032791780777,23,23,9.126958763037132,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
73.0,8,156.0,4,4,3,3,1,0.0,1341.0,5,1,1341,520,1861,0.0,3,0,4,7,1,3,2,3.0,2,144,60,0,0,12.456831363877356,14,14,9.19023970026918,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
150.0,4,98.0,3,4,3,3,5,865.0,1200.0,4,1,1200,0,1200,1.0,1,0,3,6,0,6,3,3.0,2,0,119,0,0,12.061046873479915,57,57,9.556550752867032,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
85.9714681898889,5,0.0,3,0,0,0,0,0.0,0.0,4,1,1547,720,2320,0.0,2,0,3,7,1,5,1,2.0,1,120,144,0,0,12.037653993905211,71,73,9.599811590329997,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
117.0,8,470.0,4,5,3,4,6,1557.0,2200.0,5,1,2200,0,2200,1.0,2,1,5,8,1,5,3,3.0,2,208,55,0,0,12.854483932248728,17,18,9.633121357849578,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.0,8,281.0,4,4,3,1,1,0.0,1777.0,5,1,1795,0,1795,0.0,2,0,4,7,1,5,2,2.0,2,171,159,0,0,12.345834587905333,19,19,9.184201714366488,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74.0,5,650.0,3,3,3,1,3,1213.0,1297.0,4,1,1297,0,1297,0.0,1,0,3,5,1,5,3,2.0,2,0,0,0,0,11.938193200374572,31,67,9.05157907959124,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79.0,5,0.0,3,3,3,1,4,428.0,608.0,3,1,1319,0,1319,1.0,1,0,3,5,0,5,1,1.0,2,66,0,0,2,11.719939634354555,68,68,9.271811694064283,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
65.0,7,0.0,3,4,3,2,6,950.0,1463.0,5,1,1463,0,1463,1.0,2,0,3,5,0,5,3,2.0,2,0,81,0,4,12.240474072247506,23,23,9.599201730917567,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
87.0,7,0.0,3,3,3,1,1,0.0,1470.0,5,1,1675,1818,3493,0.0,3,0,4,10,1,5,1,3.0,2,302,0,0,0,12.594730635321957,19,141,9.8193447844237,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
60.0,5,126.0,4,4,3,1,6,729.0,1094.0,5,1,1094,0,1094,1.0,1,0,4,6,0,1,1,2.0,2,0,0,0,0,11.911701584927597,17,18,9.429475901892854,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64.42038480480585,6,0.0,4,4,3,1,6,625.0,860.0,5,1,860,1100,1960,1.0,2,1,4,8,2,3,3,2.0,2,288,48,0,0,12.285345826424681,19,19,8.968396191198256,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
50.0,5,0.0,3,3,3,1,4,150.0,808.0,5,1,808,0,808,0.0,1,0,3,5,0,1,1,1.0,0,143,0,0,0,11.626254150277232,21,63,8.55159461813357,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
66.40869814649025,5,323.0,3,3,3,1,2,114.0,943.0,3,1,943,0,943,1.0,1,0,3,5,0,1,1,2.0,2,132,0,0,0,11.809319478024031,54,54,9.035748861244139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53.0,7,20.0,4,4,3,4,1,0.0,1146.0,5,1,1246,0,1246,0.0,2,0,4,5,1,5,3,2.0,2,100,24,0,0,12.142530960719474,13,14,8.21878715560148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60.0,4,0.0,3,3,3,1,1,0.0,698.0,3,1,698,430,1128,0.0,1,0,3,6,0,1,2,2.0,2,30,0,164,0,11.133128103610641,71,101,8.922658299524402,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
62.0,6,0.0,4,3,3,2,6,745.0,951.0,4,1,951,0,951,1.0,1,0,4,6,0,1,1,2.0,2,0,0,42,0,11.874090314181814,14,63,8.988446040062405,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
80.4928816752083,7,145.0,4,4,3,4,6,1518.0,1518.0,4,1,1644,0,1644,1.0,2,0,4,5,1,5,3,2.0,2,80,0,0,0,12.524526376648708,32,32,9.457200449907708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
82.0,7,70.0,3,3,3,1,1,0.0,1907.0,4,1,1959,0,1959,0.0,3,0,3,9,0,6,1,3.0,2,0,0,0,0,12.049418835484797,32,33,9.311994025702683,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
78.80585418502983,6,40.0,4,4,3,1,6,695.0,992.0,5,1,1022,1032,2054,1.0,2,1,4,7,1,3,2,2.0,2,24,48,0,0,12.404923504275338,21,21,9.411156511406302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
50.0,5,0.0,3,3,3,1,5,469.0,864.0,5,1,874,0,874,0.0,1,0,3,5,0,1,1,1.0,2,0,0,0,0,11.77528972943772,17,50,8.846928500099018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
100.0,8,298.0,4,4,3,3,1,0.0,1685.0,5,1,1685,0,1685,0.0,2,0,4,5,1,5,3,3.0,2,112,63,0,0,12.441144767709657,15,15,9.377886643187983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
153.0,4,0.0,3,3,3,1,1,0.0,693.0,2,0,693,0,693,0.0,1,0,2,4,0,0,0,0.0,0,0,20,0,0,10.868568448579715,71,80,8.323122887587735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
35.0,8,0.0,4,4,3,4,6,747.0,982.0,4,1,1034,0,1034,1.0,1,0,4,4,1,5,3,2.0,2,141,36,0,0,12.128111104060462,32,32,8.27052509505507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
57.0,6,0.0,4,4,3,3,1,0.0,745.0,5,1,745,745,1490,0.0,2,1,4,7,1,5,3,2.0,2,36,20,0,0,12.030528073015242,15,16,9.095826985187422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
76.0,8,262.0,4,5,3,3,6,1088.0,1713.0,5,1,1713,0,1713,1.0,2,0,5,7,1,5,3,3.0,2,0,26,0,0,12.524162674153336,16,17,9.16858043772795,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84.20744303038713,7,225.0,3,4,3,3,6,1036.0,1372.0,3,1,1472,0,1472,1.0,2,0,3,6,2,5,1,2.0,2,233,48,0,0,12.141534124392603,41,41,9.55499334068759,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
75.0,7,0.0,4,4,3,2,6,341.0,1113.0,5,1,1113,858,1971,0.0,2,1,4,8,1,5,2,2.0,2,0,48,0,0,12.441144767709657,16,16,9.177300517897983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
21.0,4,0.0,3,4,3,3,6,501.0,526.0,4,1,526,462,988,1.0,1,0,3,5,0,3,2,1.0,2,120,101,0,0,11.56171562913966,15,48,7.587817219993427,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
85.0,6,90.0,3,3,3,4,5,568.0,1208.0,5,1,1576,0,1576,1.0,1,0,4,7,1,3,3,2.0,2,85,0,0,0,12.069680020624618,60,60,9.347926034928745,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
102.50985541189384,7,0.0,4,4,3,1,1,0.0,1065.0,5,1,1065,984,2049,0.0,2,1,4,9,1,5,1,2.0,2,120,48,0,0,12.259139366466865,24,25,9.977341921106609,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
50.0,4,0.0,3,3,2,1,2,192.0,756.0,5,1,1169,0,1531,0.0,1,0,3,8,1,1,1,1.0,2,0,0,0,3,11.751942365440728,42,74,9.143131622282732,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
59.0,7,146.0,4,4,3,3,6,720.0,1358.0,5,1,1358,0,1358,1.0,2,0,4,6,1,5,2,2.0,2,192,30,0,0,12.240474072247506,17,17,9.011645501064283,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
81.78461875086896,7,256.0,3,4,3,1,1,0.0,832.0,3,1,1154,896,2050,0.0,2,1,4,8,1,5,2,2.0,2,192,192,0,0,11.944707881395766,43,43,9.491752831414368,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
52.0,9,710.0,5,5,3,3,6,1101.0,2660.0,5,1,2338,0,2338,1.0,2,1,4,8,2,5,3,3.0,2,0,135,0,0,13.290564035270378,14,15,10.858498872521881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94.0,5,0.0,3,3,3,2,6,1018.0,2171.0,3,1,1392,1248,2640,2.0,2,1,3,10,1,5,2,3.0,0,631,48,148,0,12.100712129872347,46,96,10.004960521466762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
65.0,5,0.0,3,3,3,1,1,0.0,1584.0,3,1,1584,0,1584,0.0,2,0,3,8,0,1,1,3.0,2,0,152,0,0,11.728036844587175,54,54,9.09873819539488,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
71.35608973028096,6,0.0,3,4,3,1,5,462.0,712.0,5,1,1375,862,2237,0.0,2,1,4,7,1,3,3,2.0,2,305,24,0,0,12.225875272826354,15,41,9.194109358865765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
52.0,7,0.0,3,3,3,1,1,0.0,861.0,4,1,877,600,1477,0.0,2,0,3,6,1,1,1,1.0,2,0,50,0,0,11.884489021402711,71,93,8.747034264178168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
88.0,5,268.0,3,3,3,1,4,1010.0,1510.0,5,1,1510,0,1510,1.0,2,0,4,6,0,5,2,2.0,2,0,40,0,4,12.09458226949681,54,54,9.177817180270623,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82.0,8,423.0,4,4,3,1,6,1074.0,1396.0,5,1,1407,985,2392,1.0,2,1,4,7,1,5,3,3.0,2,0,70,0,0,12.759957758756611,23,24,9.1539816383068,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
60.0,6,0.0,3,3,3,1,1,0.0,810.0,5,1,1170,546,1716,0.0,2,0,4,8,0,1,1,2.0,2,0,195,0,0,11.998433280751929,17,106,9.120853205474647,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
70.0,5,0.0,3,4,3,3,6,748.0,768.0,4,1,868,0,868,1.0,1,0,3,6,0,1,1,2.0,2,138,0,0,4,11.694413341015606,31,50,9.038958755220563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
63.0,7,0.0,3,4,3,1,1,0.0,935.0,4,1,955,677,1632,0.0,2,1,3,8,1,5,3,2.0,2,0,28,0,0,12.081076155355488,23,23,9.114269903225448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
50.0,5,0.0,3,3,3,1,6,851.0,991.0,5,1,1077,0,1077,1.0,1,0,3,5,2,5,2,1.0,2,0,4,0,0,11.678439903447801,71,82,8.911934336161426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57.0,5,0.0,3,3,3,1,4,570.0,773.0,4,1,773,0,773,0.0,1,0,3,4,0,5,1,1.0,2,0,0,0,0,11.608235644774552,68,68,8.945984124827898,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
58.0,7,30.0,4,4,3,1,1,0.0,1195.0,4,1,1195,644,1839,0.0,2,1,3,7,0,5,3,2.0,2,0,81,0,0,12.30591798049989,23,23,9.727346854817254,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
90.64189086704927,8,731.0,4,4,3,2,6,781.0,1284.0,5,1,1310,1140,2450,1.0,2,1,4,7,1,5,3,3.0,2,0,126,0,0,12.736700896592344,23,23,9.713839220355712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
60.0,7,0.0,3,4,3,1,1,0.0,728.0,3,0,1136,883,2019,0.0,1,0,4,8,0,1,1,2.0,2,509,135,0,4,12.028738630247258,28,111,9.342595951096653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
116.0,8,208.0,4,4,3,1,6,63.0,1623.0,5,1,1636,0,1636,1.0,2,0,4,8,1,5,2,3.0,2,0,60,0,0,12.449018824140563,15,15,9.510519035757246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
59.0,7,0.0,4,4,3,2,1,0.0,384.0,5,1,744,630,1374,0.0,2,1,4,6,1,3,3,2.0,2,100,0,0,0,12.043553716032399,16,17,9.152075463844207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
35.0,5,80.0,3,4,3,4,6,547.0,547.0,4,1,1072,0,1072,1.0,1,0,3,5,0,4,3,2.0,2,0,28,0,0,11.884489021402711,16,16,8.209308411646937,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21.0,4,0.0,3,4,3,3,5,495.0,630.0,4,1,630,0,630,1.0,1,0,3,3,0,0,0,0.0,2,88,0,0,0,11.302204433654575,49,49,7.5443321080536885,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
87.0,6,0.0,5,4,3,1,5,528.0,1184.0,5,1,1414,0,1414,1.0,1,0,3,6,1,5,1,2.0,2,0,51,0,0,12.081076155355488,19,63,9.308283446306147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
75.0,8,186.0,4,5,3,3,6,1369.0,1686.0,5,1,1694,0,1694,1.0,2,0,4,7,1,5,2,2.0,2,255,57,0,0,12.634603026569334,16,17,9.218705288307811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
68.0,7,0.0,4,4,3,1,1,0.0,845.0,5,1,845,845,1690,0.0,2,1,4,7,0,5,2,2.0,2,0,103,0,0,12.157669906302006,20,20,9.163563180417254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
94.0,7,278.0,4,4,3,1,6,692.0,845.0,3,1,1153,1200,2353,1.0,2,1,5,10,1,5,2,2.0,2,288,195,0,4,12.468436909997665,41,41,9.473089177882752,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24.0,7,0.0,3,3,3,1,5,120.0,1055.0,3,1,1055,0,1055,1.0,2,0,3,4,0,5,1,1.0,2,0,29,0,0,11.831379196088763,45,45,7.731930721948486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
