sent_id,rev_id,sent_text,category,sentiment
2847,663100522,"Very bad, and I'd never recommend someone coming",none,-1.0
2848,662994481,We stayed there 7 nights and totally enjoyed our stay.,none,1.0
2849,662994481,"The Fullerton hotel is a beautiful building, we had a balcony room looking out to the Marina Bay Sands over the water it was a magnificent view.",room,1.0
2850,662994481,The staff and service is the best We have ever experienced.,service,1.0
2851,662994481,Located in a perfect position we give it 10/10.,none,1.0
2852,662770302,I stayed here for five nights in March and thought this was a beautiful historic hotel with great amenities and very nice food.,food,1.0
2854,662770302,It is well located to explore Singapore with plenty of walkable food options and near to the major tourist attractions.,food,1.0
2855,662770302,The service was great and the rooms were well cared for and luxurious.,service,1.0
2856,662770302, Fantastic bathroom with big soaking tub and comfy robes.,room,1.0
2858,662770302,"What I didn't like were the courtyard rooms, which were actually interior facing so your view was the hotel lobby.",room,-1.0
2860,662770302,It was very dark and unpleasant when dealing with jet lag.,none,-1.0
2862,662770302,I was on the club level so would expect rooms at this level to all be equally nice and have outdoor views.,room,1.0
2864,662770302,I also thought the club level breakfast was mediocre and it was annoying that it is not air conditioned.,food,-1.0
2866,662770302,The gym was quite,other,0.0
2867,662749569,The proposal surprise and beautiful set-up in the suite room really took my breath away.,room,1.0
2868,662749569,"A million thanks to Keh Jun, Vivian and team who painstakingly went an extra extra extra mile to create such an incredible and romantic set-up in such a short notice.",none,1.0
2869,662749569,"The little touches on the bed, drinks and furnishings were met to a tee.",food,0.0
2870,662749569,They even knew when the proposal was done as we had requested for an ice bucket!,none,0.0
2871,662749569,:) It was definitely a night to remember with all our loved ones celebrating with all of us in the room.,room,1.0
2872,662439848,"Albergo centrale posizionato al centro della città, pulito e con un buffet davvero vario.",food,0.0
2873,662439848,"Location meravigliosa e personale gentile e sorridente, consigliatissimo per un viaggio in città.",other,0.0
2874,662439848,Ex sede del ministero delle poste e monumento nazionale.,none,0.0
2875,662438948,Расположение отеля очень удачное.,none,0.0
2876,662438948,Его видно практически из любой части этого района МБС.,none,0.0
2877,662438948,Бронировал номер самый обычный.,none,0.0
2878,662438948,В отеле есть номера с окнами во внутреннюю часть отеля и внешнюю.,none,0.0
2879,662438948,Наш номер был на 7м этаже с видом на улицу и частичным видом на реку.,none,0.0
2880,662438948,Депозит в отеле 200S$ за ночь.,none,0.0
2881,662438948,Основное питание завтрак по системе буфет (шведский стол).,none,0.0
2882,662438948,"Вроде много всего, но ничего особенного.",none,0.0
2883,662438948,"Для такого уровня отеля достаточно скромно, возможно больше рассчитано на туристов из Юго-Восточной Азии.",none,0.0
2884,662438948,В первый день пошли на ужин за дополнительную плату около 100S$.,none,0.0
2885,662438948,Выбор морепродуктов не большой.,none,0.0
2886,662438948,Не стоит своих денег.,none,0.0
2887,662438948,"На следующий день ужинали в отеле Ritz в ресторане Colony устрицы, лангусты, гребешки, креветки.",none,0.0
2888,662438948,Достаточно вкусно за те,none,0.0
2889,662438948,же 100S$. Бассейн на втором этаже с хорошим видом.,none,0.0
2891,662409451,I recently had a chance to stay at The Fullerton Hotel.,none,1.0
2892,662409451,I must say the hote live up to its name.,none,0.0
2893,662409451,Simply luxury the moment we arrive at the driveway being assisted with the doorman in a bright red uniform especially when I’m travelling with my kids and we were assisted right after alighting with our luggage and was shown to the reception for our check in.,service,1.0
2894,662409451, While we were being assisted for check in by the lady staff whom I did not manage to get her name.,service,0.0
2895,662409451,My kids were offered with a iced cream pass that allows them to have 2 servings of ice cream daily and they were occupied with the Fullerton adventure books during the stay and that allows me to have some reading time of my own.,none,1.0
2897,662409451,We were being escorted to our rooms as the staff told us that it’s your first time here with us and,room,0.0
2898,662398543,We were booked in to the Fullerton for 2 nights before flying home from a cruise and I can honestly say that this is one of the best hotels I have stayed in anywhere in the world.,none,1.0
2899,662398543,"Located in the one time General Post Office Building sitting directly on the river waterfront, it’s classical colonnaded frontage sets an imposing sight among the tower blocks of the financial district.",none,-1.0
2900,662398543,The staff could not be more welcoming and the spacious beautifully appointed rooms are to die for.,room,-1.0
2902,662398543,"For classic car fans, they also fave a fleet of vintage Rolls Royces.  ",none,1.0
2903,662398543,"If you are planning to visit Singapore, this should be your first choice.",none,0.0
2904,662386987,"I was eager to stay in this hotel after staying in its sister property, the Fullerton Bay, a few years ago.",none,1.0
2906,662386987,This is indeed a beautiful hotel worthy of its architectural heritage.,none,1.0
2907,662386987, Rooms have been recently renovated and were lovely.  ,room,1.0
2908,662386987,My only complaint is a musty smell in the room which was pervasive throughout my stay.,room,-1.0
2910,662386987,Breakfast buffet was fine though not as outstanding as other five-star hotels.,food,-1.0
2912,662386987,"I appreciated the connectivity to the marina through an underground passage, but",none,1.0
2913,662386987,do wish the staff had been more helpful in pointing out directions when I asked.,service,1.0
2915,662386987,I loved the historic photographs throughout the property.,none,1.0
2916,662386987,"Oddly, my room had only very small clerestory windows and a small row of very low windows, with a large wall between them.",room,-1.0
2918,662386987,Be sure to request a room with,room,1.0
2920,662357516,My first time staying in this hotel was in November 2018.,none,0.0
2921,662357516,"Room was spacious, clean, tidy and in tip-top condition.",room,1.0
2922,662357516,They were  undergoing some refurbishing of the rooms and I was in one one the newly renovated room.,room,0.0
2923,662357516,I was given a room that’s has a little courtyard with a high wall (no views).,room,0.0
2924,662357516,As I was staying for more than 10days.,none,0.0
2925,662357516,I requested a room with a view (can’t be wall facing for the next 10days) instead.,room,0.0
2926,662357516,The Front Desk Manager was very accommodating and tried his best to make arrangement for me.,none,1.0
2927,662357516,"Finally I have moved to a room with a fantastic view, facing MBS.",room,1.0
2928,662357516,The Front desk manager (Mr. Justin Phua) has done a very good job in trying to make sure (send messages or calling me),none,1.0
2929,662357516,I am happy with my room and also my overall stay at the hotel and follow up with any other,room,1.0
2930,662191631,Nous avons passé 3 jours à cet hôtel durant la période des Fêtes et ce furent trois journées inoubliables.,none,0.0
2931,662191631,L:hôtel est très bien situé et vous permet d'essaimer facilement dans les quartiers environnants ou encore de prendre l'une des lignes de bus up on up off située tout près.,none,-1.0
2932,662191631,"Le service à l'hôtel fût aussi de premier ordre, le concierge a répondu avec gentillesse à toute nos demandes et les déjeuners, pantagruélesques; un choix vraiment international reflétant la clientèle qui y séjourne.",service,0.0
2933,662191631,"Il y a aussi une agréable piscine, que ma douce a particulièrement appréciée, pouvant y faire ses longueurs avec Singapour comme décor.",none,0.0
2934,661991689,Lalikumar and Albert is one of the best staff I have ever met in the service industry!,service,1.0
2935,661991689,They have cater to my dining needs with excellent service and made my dining experience a wonderful one!,service,1.0
